ListPrice,ListingKey,ClosePrice,Latitude,Longitude,PostalCode,CloseDate,BedroomsTotal,BathroomsTotalInteger,LivingArea,LotSizeSquareFeet,DaysOnMarket,Residential
598000.0,1111996566,598000.0,33.764928999999995,-116.293615,92211,2025-06-11,3.0,3.0,2395.0,7405.0,23,1
818000.0,1111996084,851800.0,34.020247999999995,-117.895589,91792,2025-06-05,4.0,2.0,1480.0,5421.0,14,1
1195000.0,1111996075,1458975.0,37.76006124,-122.25036419,94501,2025-06-18,4.0,2.0,1876.0,6600.0,13,1
1575000.0,1111995794,1260000.0,33.765692,-117.798806,92705,2025-06-05,4.0,3.0,2178.0,10185.0,13,1
2240000.0,1111995791,2240000.0,34.129405,-118.850743,91361,2025-06-06,4.0,4.0,3649.0,59398.0,10,1
1698000.0,1111995786,1850000.0,37.25139779,-121.88704426,95118,2025-06-02,3.0,2.0,1502.0,7437.0,19,1
1449000.0,1111995779,1365000.0,34.154019,-118.152525,91103,2025-06-04,3.0,2.0,1404.0,8390.0,39,1
975000.0,1111995389,997000.0,34.024113,-118.356808,90016,2025-06-26,2.0,1.0,1134.0,6602.0,32,1
688000.0,1111995157,721000.0,33.833496000000004,-117.552648,92881,2025-06-05,3.0,3.0,1700.0,2153.0,8,1
410000.0,1111994618,415000.0,33.959806,-117.011925,92223,2025-06-24,2.0,2.0,1392.0,4792.0,38,1
1599000.0,1111994307,1640000.0,33.803090000000005,-116.514114,92264,2025-06-17,4.0,3.0,2455.0,10019.0,28,1
769999.0,1111994305,800000.0,32.706919,-117.018712,91977,2025-06-20,4.0,3.0,1055.0,6800.0,16,1
545000.0,1111993668,550000.0,33.58675,-117.207626,92562,2025-06-05,2.0,2.0,1344.0,4792.0,10,1
930000.0,1111993378,970000.0,33.909655,-118.017042,90638,2025-06-05,4.0,2.0,1778.0,6461.0,9,1
689000.0,1111993078,675000.0,35.112863,-120.616407,93433,2025-06-05,3.0,3.0,1410.0,2255.0,11,1
525000.0,1111993073,539000.0,33.98455,-117.383597,92501,2025-06-25,3.0,1.0,1148.0,5663.0,16,1
724999.0,1111992635,755000.0,32.704419,-117.017344,91977,2025-06-24,5.0,3.0,2098.0,7900.0,38,1
595000.0,1111992151,568000.0,33.717837,-116.289165,92253,2025-06-27,3.0,2.0,1489.0,7841.0,60,1
810000.0,1111992147,750000.0,37.72771221,-122.15492644,94577,2025-06-17,5.0,2.0,2016.0,8510.0,18,1
1390000.0,1111992146,1400000.0,37.51494393,-121.9693447,94538,2025-06-10,3.0,2.0,1677.0,7620.0,13,1
730000.0,1111992137,720000.0,33.952729,-118.036661,90605,2025-06-13,3.0,1.0,1096.0,6338.0,17,1
725000.0,1111991905,725000.0,32.698791,-117.020359,91977,2025-06-18,5.0,2.0,2519.0,6400.0,11,1
925000.0,1111991580,925000.0,32.763578,-116.685498,91901,2025-06-03,4.0,3.0,2427.0,179031.0,8,1
875000.0,1111991572,867000.0,32.565727,-117.030911,92154,2025-06-03,4.0,3.0,2021.0,4141.0,12,1
2595000.0,1111991286,2886975.0,37.8184852,-122.24049306,94610,2025-06-04,4.0,4.0,3274.0,5625.0,12,1
1199999.0,1111990874,1165000.0,34.24716,-118.82115,93065,2025-06-18,4.0,3.0,2159.0,5662.0,37,1
1129000.0,1111990871,1100000.0,34.408195,-118.435668,91387,2025-06-06,4.0,3.0,2471.0,9903.0,25,1
539900.0,1111989740,533000.0,33.759338,-116.925864,92544,2025-06-13,4.0,2.0,2595.0,8712.0,42,1
849900.0,1111989355,825000.0,37.99152411,-121.67252472,94561,2025-06-27,5.0,4.0,3277.0,6300.0,46,1
1955000.0,1111988679,1895000.0,34.145289,-118.809057,91361,2025-06-17,4.0,3.0,2312.0,6098.0,22,1
1999950.0,1111988310,1825000.0,34.144432,-118.195354,90041,2025-06-13,4.0,3.0,2955.0,10462.0,28,1
539000.0,1111988303,520000.0,35.618025,-120.651391,93446,2025-06-26,3.0,2.0,1550.0,4600.0,41,1
989900.0,1111988302,980000.0,34.099672,-117.757032,91750,2025-06-23,4.0,2.0,1641.0,10431.0,24,1
512500.0,1111988090,512500.0,39.741893,-121.827658,95926,2025-06-25,4.0,3.0,2245.0,13504.0,26,1
1925000.0,1111988088,2400000.0,37.88969148,-122.04012881,94596,2025-06-06,4.0,3.0,2297.0,14000.0,6,1
3995000.0,1111988085,4250000.0,34.11652,-118.31516,90068,2025-06-12,3.0,4.0,2683.0,33574.0,24,1
850000.0,1111987639,877000.0,35.504997,-120.681874,93422,2025-06-16,4.0,2.0,1871.0,13000.0,7,1
459000.0,1111987113,510000.0,37.99966127,-121.89333058,94565,2025-06-09,3.0,2.0,1491.0,6050.0,11,1
2750888.0,1111986782,2730000.0,37.22963517,-121.90175172,95120,2025-06-04,5.0,3.0,2924.0,8664.0,10,1
569000.0,1111986014,569000.0,33.675055,-117.952268,92646,2025-06-09,1.0,1.0,600.0,800.0,22,1
1200000.0,1111985989,1180000.0,34.087959999999995,-118.38358999999998,90069,2025-06-04,2.0,1.0,786.0,1996.0,18,1
1248000.0,1111984936,1198000.0,34.260373,-118.665773,93063,2025-06-27,3.0,4.0,3551.0,15246.0,36,1
779000.0,1111984934,830000.0,34.451608,-118.503371,91350,2025-06-03,3.0,2.0,1418.0,6510.0,7,1
699000.0,1111984929,715000.0,32.703558,-117.006014,91977,2025-06-06,3.0,2.0,1280.0,8621.0,5,1
1130000.0,1111983726,1090000.0,33.931277,-117.970829,90631,2025-06-16,4.0,2.0,2009.0,6200.0,19,1
1125000.0,1111983302,1150000.0,37.65105321,-122.46722344,94015,2025-06-16,3.0,2.0,1240.0,3486.0,25,1
1450000.0,1111983062,1300000.0,37.95750338,-122.11151956,94553,2025-06-16,4.0,3.0,2182.0,11400.0,32,1
645000.0,1111983061,645000.0,37.99781646,-121.90082556,94565,2025-06-12,3.0,2.0,1634.0,7040.0,20,1
2250000.0,1111981906,2175000.0,37.83880556,-122.03033495,94507,2025-06-16,3.0,2.0,1824.0,24000.0,23,1
875000.0,1111981542,855000.0,33.960481,-117.634344,91708,2025-06-25,4.0,3.0,2544.0,3398.0,31,1
1295000.0,1111981219,1285000.0,37.71672888,-121.91899013,94568,2025-06-02,4.0,2.0,1483.0,6601.0,7,1
709900.0,1111981218,705000.0,37.92494832,-121.74740988,94513,2025-06-06,3.0,2.0,1484.0,5042.0,4,1
795000.0,1111980953,820000.0,35.60842,-120.68727,93446,2025-06-02,3.0,3.0,2128.0,7000.0,7,1
699999.0,1111978597,710000.0,34.960629,-120.427336,93454,2025-06-06,3.0,3.0,2670.0,8276.0,7,1
1099000.0,1111978593,1125000.0,33.790784,-118.019097,92845,2025-06-24,3.0,2.0,1729.0,6365.0,31,1
3395000.0,1111978461,3415000.0,37.8140853,-122.2283703,94610,2025-06-20,4.0,5.0,3274.0,5130.0,18,1
1050000.0,1111976872,1035000.0,33.972871000000005,-117.570299,92880,2025-06-02,4.0,3.0,2960.0,10454.0,7,1
3649000.0,1111976843,3649000.0,34.116240000000005,-118.286839,90027,2025-06-03,5.0,6.0,4311.0,14343.0,8,1
489000.0,1111976812,489000.0,33.955003999999995,-117.228997,92557,2025-06-12,3.0,2.0,1264.0,11326.0,19,1
449000.0,1111976708,450000.0,33.904134,-117.23535,92553,2025-06-18,4.0,2.0,1818.0,7841.0,45,1
889990.0,1111976646,995000.0,37.7213178,-122.13936302,94577,2025-06-02,4.0,3.0,1948.0,6300.0,6,1
430000.0,1111976522,460000.0,33.819992,-117.220191,92571,2025-06-23,3.0,2.0,1217.0,5663.0,24,1
1568721.0,1111976492,1530000.0,34.27101,-118.581131,91311,2025-06-30,5.0,3.0,3516.0,10969.0,45,1
699000.0,1111976454,750000.0,34.024059,-117.670051,91710,2025-06-03,3.0,2.0,1345.0,7872.0,7,1
2250000.0,1111976389,2220000.0,33.718063,-117.747529,92620,2025-06-11,4.0,3.0,2213.0,3514.0,12,1
895000.0,1111976302,900000.0,34.043309,-117.91717,91792,2025-06-27,4.0,3.0,1736.0,9971.0,21,1
820000.0,1111975747,800000.0,33.957197,-117.362086,92506,2025-06-09,3.0,2.0,2072.0,14810.0,36,1
589000.0,1111975563,589000.0,33.898343,-117.214942,92551,2025-06-10,4.0,3.0,1630.0,7405.0,5,1
989000.0,1111975318,981000.0,33.910089,-117.983126,90638,2025-06-03,3.0,3.0,1369.0,4509.0,8,1
1799000.0,1111975154,1770000.0,37.66694568,-121.90325461,94566,2025-06-20,5.0,3.0,2469.0,6772.0,27,1
595000.0,1111974900,595000.0,33.698046000000005,-117.320779,92532,2025-06-20,3.0,3.0,2324.0,6970.0,29,1
613990.0,1111974249,613990.0,33.810384,-117.194485,92571,2025-06-11,4.0,3.0,1898.0,8664.0,7,1
949000.0,1111974248,938000.0,34.130694,-118.012991,91016,2025-06-04,4.0,3.0,1673.0,1890.0,10,1
1098000.0,1111974196,1100000.0,37.71568075,-122.13266354,94578,2025-06-06,6.0,3.0,2340.0,12182.0,11,1
375000.0,1111973931,375000.0,34.845968,-119.171842,93222,2025-06-10,3.0,3.0,2201.0,30491.0,4,1
609900.0,1111973333,605000.0,35.120934000000005,-120.624337,93433,2025-06-18,2.0,2.0,1098.0,1832.0,39,1
585000.0,1111973294,585000.0,37.96161194,-121.80345025,94531,2025-06-12,4.0,2.0,1561.0,5400.0,19,1
2500000.0,1111973111,2500000.0,33.721598,-118.32185,90732,2025-06-02,4.0,4.0,3212.0,7681.0,12,1
1799991.0,1111972199,2010051.0,37.53617408,-122.01087584,94536,2025-06-18,4.0,2.0,1721.0,10827.0,7,1
2799999.0,1111971824,2800000.0,34.155559000000004,-118.527775,91316,2025-06-13,4.0,4.0,2936.0,17748.0,9,1
775000.0,1111971565,775000.0,33.762504,-117.454158,92883,2025-06-25,4.0,3.0,2526.0,4792.0,39,1
1710000.0,1111971184,1710000.0,33.530564,-117.71408999999998,92677,2025-06-27,4.0,2.0,1962.0,10430.0,17,1
649900.0,1111971142,675000.0,33.4757776,-117.09190642,92592,2025-06-02,4.0,2.0,1234.0,8276.0,10,1
684900.0,1111970600,685000.0,33.51536,-117.109318,92591,2025-06-12,2.0,2.0,1726.0,6534.0,13,1
315000.0,1111970427,300000.0,38.50882579,-121.41568588,95828,2025-06-20,3.0,1.0,980.0,15682.0,9,1
1000000.0,1111970173,947010.0,33.849379,-117.551429,92881,2025-06-24,6.0,3.0,3567.0,7405.0,22,1
475000.0,1111970076,500000.0,33.711679,-116.21728,92201,2025-06-27,4.0,3.0,1854.0,4356.0,57,1
720000.0,1111958998,720000.0,34.034165,-117.661187,91762,2025-06-18,3.0,2.0,1495.0,7140.0,25,1
1050000.0,1111958951,1095000.0,34.017109999999995,-118.1186,90640,2025-06-17,4.0,4.0,2107.0,7393.0,20,1
1325000.0,1111958950,1320000.0,37.06817365,-121.99750768,95066,2025-06-09,4.0,3.0,2236.0,7405.0,23,1
1199000.0,1111958485,1185000.0,33.821338,-118.101437,90808,2025-06-17,3.0,2.0,1656.0,5959.0,32,1
3688000.0,1111958041,3620000.0,37.65546065,-121.90731104,94588,2025-06-13,4.0,4.0,3886.0,17409.0,16,1
1275000.0,1111957996,1150000.0,34.045789,-117.155137,92374,2025-06-18,3.0,4.0,3248.0,26289.0,25,1
1499999.0,1111957875,1475000.0,33.682368,-117.633583,92679,2025-06-17,4.0,3.0,2259.0,6048.0,10,1
850000.0,1111957872,840000.0,36.66414239,-121.66729211,93901,2025-06-30,4.0,2.0,2162.0,6100.0,52,1
730000.0,1111957861,750000.0,33.851634999999995,-118.178425,90805,2025-06-02,3.0,1.0,1010.0,6612.0,5,1
979000.0,1111957856,1135000.0,36.98522096,-122.01985576,95060,2025-06-02,2.0,2.0,1018.0,5053.0,18,1
405000.0,1111957840,389000.0,35.130382,-118.439447,93561,2025-06-09,3.0,2.0,1574.0,12632.0,8,1
1495000.0,1111957838,1485000.0,33.816749,-118.364827,90505,2025-06-04,3.0,2.0,1488.0,8485.0,13,1
935000.0,1111957833,900000.0,33.844251,-118.140977,90808,2025-06-03,3.0,1.0,1385.0,7261.0,5,1
1799000.0,1111957775,1790000.0,37.71636912,-121.87065492,94568,2025-06-05,4.0,3.0,2519.0,4068.0,13,1
425000.0,1111957583,417000.0,33.312077,-116.857003,92060,2025-06-13,2.0,1.0,947.0,51400.8,16,1
499000.0,1111956808,510000.0,33.950332,-117.463678,92503,2025-06-17,3.0,2.0,1134.0,6534.0,13,1
650000.0,1111956747,670000.0,34.155559000000004,-119.176381,93033,2025-06-06,3.0,1.0,1320.0,5662.0,34,1
759000.0,1111955982,759000.0,33.604299,-117.119952,92563,2025-06-03,4.0,2.0,2129.0,7841.0,25,1
1999999.0,1111955874,2010000.0,37.67778253,-121.88744165,94566,2025-06-10,4.0,2.0,2167.0,7665.0,8,1
609000.0,1111954527,580000.0,35.724168,-120.874598,93446,2025-06-27,3.0,3.0,1770.0,10000.0,33,1
1558888.0,1111954395,1700000.0,33.88581,-117.80743,92886,2025-06-06,4.0,3.0,2000.0,15817.0,7,1
349000.0,1111954253,345000.0,41.499216,-122.38201399999998,96094,2025-06-24,3.0,3.0,1400.0,10454.4,20,1
359000.0,1111954092,359000.0,37.482093,-119.901597,95338,2025-06-13,2.0,1.0,1377.0,219107.0,1,1
849900.0,1111954091,850000.0,33.498213,-117.085075,92592,2025-06-11,4.0,3.0,2709.0,6970.0,22,1
979000.0,1111953922,975000.0,34.236712,-119.050427,93010,2025-06-02,4.0,3.0,2117.0,7405.0,27,1
950000.0,1111953849,1000000.0,34.029707,-117.883828,91789,2025-06-04,4.0,3.0,1785.0,10101.0,4,1
569999.0,1111953495,559000.0,37.965519,-121.80150073,94531,2025-06-20,3.0,2.0,1303.0,4370.0,34,1
899000.0,1111952881,865000.0,33.723101,-116.357683,92210,2025-06-20,3.0,3.0,2942.0,4792.0,53,1
412900.0,1111952534,416000.0,34.511972,-117.430525,92301,2025-06-12,4.0,2.0,1768.0,8419.0,28,1
494900.0,1111952532,502000.0,33.762115,-117.0038,92545,2025-06-03,4.0,3.0,2224.0,6970.0,20,1
875000.0,1111951983,865000.0,33.965454,-117.626563,91708,2025-06-04,4.0,3.0,2544.0,3967.0,7,1
825000.0,1111951872,829000.0,34.206705,-119.184345,93030,2025-06-18,3.0,2.0,1619.0,6098.0,28,1
525000.0,1111951389,525000.0,34.464059000000006,-117.396018,92392,2025-06-12,5.0,4.0,3609.0,7187.0,23,1
925500.0,1111951056,905000.0,34.000995,-117.811204,91765,2025-06-05,3.0,2.0,1391.0,7429.0,23,1
1275000.0,1111950445,1275000.0,32.617995,-116.982147,91913,2025-06-12,4.0,4.0,3101.0,5452.0,4,1
1199000.0,1111950279,1230000.0,37.82475239,-122.18808471,94611,2025-06-20,3.0,3.0,2604.0,8375.0,31,1
1544000.0,1111950277,1427000.0,32.92588426,-117.06328575,92131,2025-06-10,4.0,3.0,2012.0,5837.0,22,1
875000.0,1111949906,875000.0,33.117068,-117.071852,92025,2025-06-17,3.0,3.0,1640.0,10287.0,14,1
375000.0,1111949673,386000.0,33.792226,-116.97988,92582,2025-06-18,2.0,2.0,1159.0,3485.0,58,1
1269000.0,1111949477,1270000.0,33.654581,-117.640855,92692,2025-06-02,3.0,3.0,1877.0,4500.0,13,1
355000.0,1111949267,325000.0,41.894714,-122.502975,96044,2025-06-30,3.0,2.0,1728.0,77972.4,25,1
1198000.0,1111949265,1248000.0,37.95373928,-122.10480311,94549,2025-06-18,4.0,3.0,1845.0,14800.0,51,1
673000.0,1111949054,673000.0,38.2974,-121.982976,94533,2025-06-26,4.0,3.0,2465.0,7084.0,40,1
2100000.0,1111948842,2000000.0,37.40744405,-122.09928984,94043,2025-06-03,3.0,2.0,1300.0,5000.0,20,1
885000.0,1111948511,885000.0,32.7633481,-117.03893818,91942,2025-06-18,3.0,2.0,1425.0,6600.0,36,1
1150000.0,1111948138,1065000.0,36.97567858,-122.01357506,95062,2025-06-03,1.0,1.0,465.0,5314.0,14,1
2688000.0,1111948137,2400000.0,37.46713734,-122.21739281,94061,2025-06-04,3.0,3.0,1820.0,14069.0,20,1
725000.0,1111947865,725000.0,34.458321000000005,-118.527445,91350,2025-06-02,2.0,2.0,1006.0,8018.0,2,1
1829000.0,1111945475,2020000.0,37.57389073,-122.0241874,94536,2025-06-12,3.0,2.0,1517.0,7890.0,7,1
815000.0,1111943944,820000.0,33.591531,-117.089749,92596,2025-06-03,5.0,4.0,3912.0,7841.0,27,1
365000.0,1111943791,375000.0,34.737373,-117.364178,92342,2025-06-27,3.0,2.0,1406.0,20000.0,34,1
1729000.0,1111943727,1600000.0,37.33817322,-121.91324221,95126,2025-06-24,4.0,3.0,2106.0,4760.0,35,1
699000.0,1111943404,725000.0,34.108237,-117.54416299999998,91739,2025-06-12,3.0,2.0,1424.0,7276.0,25,1
465000.0,1111943402,475000.0,34.556021,-118.068292,93550,2025-06-05,3.0,2.0,1284.0,7245.0,32,1
650000.0,1111943363,675000.0,33.383577,-116.674924,92086,2025-06-13,3.0,2.0,2179.0,216057.0,24,1
699000.0,1111943210,625000.0,34.028355,-118.299877,90007,2025-06-18,6.0,3.0,2841.0,6573.0,9,1
1099900.0,1111942976,1130000.0,33.814969,-117.848622,92867,2025-06-20,3.0,2.0,1728.0,7825.0,37,1
700000.0,1111942773,725000.0,34.126784,-117.4456,92336,2025-06-26,4.0,3.0,1893.0,6127.0,24,1
3700000.0,1111942772,3425000.0,33.629521000000004,-117.951959,92663,2025-06-16,4.0,3.0,2562.0,2550.0,27,1
599999.0,1111942764,615000.0,37.71777624,-121.42703601,95376,2025-06-06,3.0,2.0,1312.0,5900.0,14,1
715500.0,1111942597,725000.0,33.923874,-117.157816,92555,2025-06-12,4.0,3.0,2628.0,10890.0,3,1
1329000.0,1111942267,1315000.0,34.187199,-118.140006,91001,2025-06-18,3.0,2.0,2135.0,7833.0,20,1
1350000.0,1111941729,1275000.0,33.374984000000005,-117.220888,92028,2025-06-18,3.0,3.0,2254.0,53143.0,33,1
465000.0,1111941245,460000.0,37.349552,-120.624706,95301,2025-06-17,4.0,3.0,1885.0,6000.0,34,1
1215000.0,1111940922,1200000.0,32.83445412,-116.81611028,91901,2025-06-06,4.0,3.0,2711.0,23086.0,28,1
335000.0,1111940808,320000.0,34.159747,-116.05988700000002,92277,2025-06-24,4.0,2.0,1604.0,8788.0,36,1
699000.0,1111940798,762000.0,34.153752000000004,-119.182198,93033,2025-06-23,4.0,3.0,1846.0,4486.0,11,1
620000.0,1111940685,600000.0,34.958252,-120.58336,93434,2025-06-20,3.0,2.0,1487.0,6970.0,23,1
599990.0,1111940680,599990.0,33.705555,-117.122977,92596,2025-06-13,5.0,3.0,1874.0,6026.0,28,1
2280000.0,1111940666,2213000.0,33.560553000000006,-117.702012,92677,2025-06-05,4.0,4.0,3054.0,4735.0,24,1
3250000.0,1111940386,3505000.0,34.078452,-118.480735,90049,2025-06-10,6.0,5.0,5102.0,18326.0,16,1
2599000.0,1111940385,3005000.0,34.078594,-118.481024,90049,2025-06-13,3.0,2.0,2225.0,28250.0,15,1
860000.0,1111940381,845000.0,33.854008,-117.967539,92801,2025-06-12,4.0,2.0,1552.0,6767.0,27,1
1150000.0,1111940334,1130000.0,34.170291,-117.483835,92336,2025-06-09,4.0,5.0,3690.0,17014.0,29,1
245000.0,1111940324,250000.0,34.801705,-118.454482,93536,2025-06-03,1.0,1.0,954.0,233445.0,11,1
1825000.0,1111940323,1750000.0,33.647007,-117.967482,92646,2025-06-20,4.0,2.0,1931.0,7056.0,35,1
749000.0,1111940222,755000.0,33.839777000000005,-116.4874,92234,2025-06-09,3.0,4.0,2101.0,6098.0,14,1
1399000.0,1111939979,1399000.0,32.84182339,-116.76019419,91901,2025-06-12,4.0,4.0,2325.0,46173.0,14,1
3036000.0,1111939977,3050000.0,37.75501307,-122.00062387,94583,2025-06-06,5.0,4.0,4193.0,23190.0,8,1
1450000.0,1111939892,1450000.0,33.824537,-118.128718,90808,2025-06-04,5.0,3.0,2038.0,5926.0,10,1
275000.0,1111939889,260000.0,37.548466,-120.099866,95338,2025-06-18,3.0,3.0,1300.0,124581.6,27,1
585990.0,1111939719,585990.0,33.702741,-117.122413,92596,2025-06-20,4.0,3.0,2059.0,3120.0,31,1
615000.0,1111939560,635000.0,34.001219,-117.356501,92501,2025-06-24,3.0,2.0,1532.0,17860.0,6,1
999000.0,1111939556,1140000.0,34.082493,-118.2781,90026,2025-06-10,3.0,1.0,988.0,7300.0,16,1
1978000.0,1111939554,2000000.0,34.455521000000005,-119.281213,93023,2025-06-02,3.0,2.0,2302.0,26571.6,7,1
745000.0,1111939552,800000.0,35.020087,-120.501149,93444,2025-06-03,3.0,3.0,1683.0,11250.0,6,1
699900.0,1111939333,690000.0,34.378023,-118.555549,91321,2025-06-09,3.0,3.0,1460.0,7491.0,21,1
899000.0,1111939330,876000.0,33.14476909,-117.12908342,92069,2025-06-04,3.0,2.0,1610.0,8119.0,21,1
1425000.0,1111939216,1360000.0,34.156004,-118.105484,91107,2025-06-12,3.0,2.0,1745.0,8707.0,21,1
815000.0,1111938932,827000.0,34.14576,-117.576763,91737,2025-06-09,3.0,2.0,1718.0,6359.0,10,1
499990.0,1111938811,499990.0,34.673621999999995,-118.111156,93535,2025-06-25,4.0,3.0,1909.0,9113.0,19,1
1290000.0,1111938493,1290000.0,33.85352,-116.52898799999998,92262,2025-06-26,3.0,3.0,2432.0,10454.0,52,1
1015000.0,1111938173,1015000.0,33.990140000000004,-118.35346,90043,2025-06-10,3.0,2.0,1810.0,7742.0,28,1
3500000.0,1111937475,3625000.0,34.147965,-118.383672,91604,2025-06-06,6.0,5.0,4536.0,9640.0,17,1
3750000.0,1111937223,3750000.0,33.549467,-117.762827,92651,2025-06-05,4.0,3.0,3214.0,8051.0,6,1
400000.0,1111937220,400000.0,37.213347,-119.680525,93614,2025-06-20,3.0,2.0,1580.0,45302.4,6,1
731289.0,1111937105,692354.0,34.145181,-117.367613,92377,2025-06-02,4.0,3.0,2590.0,6930.0,2,1
629999.0,1111937095,633000.0,37.0491922,-120.88058628,93635,2025-06-26,5.0,3.0,2810.0,6427.0,47,1
549000.0,1111936902,560000.0,38.03288492,-121.962631,94565,2025-06-20,3.0,3.0,1471.0,6179.0,25,1
1049000.0,1111936589,1022500.0,34.160877,-118.598648,91364,2025-06-18,3.0,2.0,1322.0,6253.0,34,1
155000.0,1111936136,168000.0,39.122632,-122.838881,95464,2025-06-12,2.0,1.0,720.0,3485.0,6,1
740000.0,1111935940,740000.0,34.431708,-117.425078,92344,2025-06-24,4.0,3.0,2300.0,81169.0,36,1
1189500.0,1111935657,1165000.0,37.03481325,-121.60553975,95020,2025-06-27,4.0,3.0,2695.0,6060.0,24,1
599000.0,1111935215,580000.0,33.896459,-117.579136,92878,2025-06-05,4.0,2.0,1440.0,6970.0,6,1
1479000.0,1111935213,1585000.0,32.74177751,-117.22487746,92106,2025-06-12,3.0,2.0,1704.0,11300.0,24,1
629995.0,1111935009,625000.0,34.184345,-117.411262,92407,2025-06-16,4.0,3.0,2272.0,4426.0,39,1
885000.0,1111934306,885000.0,32.82740177,-116.94801984,92021,2025-06-04,3.0,3.0,1679.0,9249.0,7,1
2570000.0,1111934106,2500000.0,33.897088000000004,-117.939928,92835,2025-06-17,7.0,4.0,3790.0,19656.0,43,1
2298000.0,1111934097,2212000.0,37.20069264,-121.83152943,95120,2025-06-06,4.0,3.0,2216.0,7198.0,25,1
1498000.0,1111934082,1475000.0,37.565539,-122.306011,94401,2025-06-16,5.0,2.0,1960.0,5550.0,45,1
2899000.0,1111933188,2695000.0,34.260682,-117.19719,92352,2025-06-18,8.0,9.0,6187.0,887230080.0,25,1
599000.0,1111933187,630000.0,37.99857247,-121.879836,94565,2025-06-16,3.0,2.0,1417.0,7565.0,37,1
1499000.0,1111933186,1450000.0,33.12058,-117.187972,92078,2025-06-13,5.0,3.0,3099.0,12055.0,38,1
1995000.0,1111933176,2201380.0,34.005989,-118.488327,90405,2025-06-12,3.0,2.0,2244.0,6002.0,18,1
665000.0,1111931170,665000.0,33.707699,-117.352011,92532,2025-06-27,4.0,3.0,2771.0,4800.0,48,1
1298000.0,1111930839,1428000.0,34.119868,-118.026776,91006,2025-06-17,3.0,2.0,1446.0,7888.0,14,1
1374000.0,1111930779,1300000.0,34.420575,-118.519815,91350,2025-06-09,5.0,5.0,3833.0,7323.0,30,1
1049900.0,1111930777,960000.0,34.302012,-118.514052,91344,2025-06-17,4.0,3.0,2097.0,7845.0,28,1
2799000.0,1111930509,2799000.0,33.763453000000005,-118.402027,90275,2025-06-02,4.0,3.0,2600.0,17023.0,10,1
917900.0,1111930218,905000.0,34.132499,-117.557703,91701,2025-06-30,4.0,3.0,2016.0,5060.0,47,1
2875000.0,1111929585,2825000.0,33.620356,-116.236878,92253,2025-06-30,4.0,5.0,3547.0,12197.0,19,1
730000.0,1111928884,730000.0,34.003413,-117.300177,92507,2025-06-10,4.0,2.0,2209.0,9849.0,21,1
675000.0,1111928881,695000.0,36.67214632,-121.65962641,93901,2025-06-24,3.0,1.0,1315.0,5673.0,38,1
429000.0,1111928496,427000.0,33.938241999999995,-118.229182,90059,2025-06-12,3.0,1.0,817.0,2714.0,54,1
515000.0,1111928492,515000.0,34.528013,-117.239713,92307,2025-06-11,4.0,3.0,2342.0,44650.0,18,1
1150000.0,1111928296,1120000.0,33.846626,-118.076523,90703,2025-06-06,4.0,2.0,1451.0,6679.0,8,1
568000.0,1111928291,568000.0,36.312231,-119.787733,93245,2025-06-03,4.0,3.0,2364.0,23652.0,4,1
1299999.0,1111928288,1330000.0,33.682671,-117.986456,92646,2025-06-02,3.0,2.0,1755.0,6800.0,11,1
545000.0,1111928287,545000.0,33.950815000000006,-117.045264,92223,2025-06-09,4.0,3.0,1910.0,5000.0,18,1
1549950.0,1111928052,1700000.0,37.51571045,-122.29149531,94002,2025-06-04,2.0,1.0,1010.0,5164.0,19,1
775000.0,1111927756,838000.0,34.067469,-117.893535,91791,2025-06-06,3.0,2.0,1567.0,9445.0,10,1
649000.0,1111927747,630000.0,37.98632436,-121.79466498,94509,2025-06-09,3.0,3.0,2007.0,7500.0,24,1
3300000.0,1111927371,3335888.0,34.13658,-118.107054,91108,2025-06-17,4.0,3.0,3806.0,17683.0,24,1
998000.0,1111927105,983000.0,37.95324194,-121.92515409,94517,2025-06-09,3.0,3.0,1877.0,6240.0,27,1
500000.0,1111927088,510000.0,33.697502,-117.238208,92587,2025-06-10,3.0,2.0,1336.0,11761.0,32,1
699000.0,1111926313,675000.0,33.827633,-118.305551,90501,2025-06-06,1.0,1.0,696.0,7203.0,16,1
279000.0,1111926307,279000.0,34.245752,-116.82426,92386,2025-06-09,2.0,2.0,995.0,4750.0,20,1
1300000.0,1111925584,1300000.0,34.04746,-118.361432,90019,2025-06-12,2.0,2.0,1229.0,5749.0,5,1
1698000.0,1111924782,1700434.0,37.90840539,-122.00413511,94598,2025-06-20,3.0,2.0,2268.0,11520.0,21,1
1525000.0,1111924296,1635000.0,33.675873,-117.930563,92626,2025-06-05,4.0,2.0,1801.0,7875.0,7,1
895000.0,1111924290,895000.0,36.65162361,-121.7265783,93933,2025-06-02,3.0,3.0,1702.0,2625.0,5,1
259000.0,1111924288,255000.0,33.616674,-114.594631,92225,2025-06-20,3.0,2.0,1750.0,13503.6,39,1
699000.0,1111923887,709700.0,37.80220116,-121.34007002,95330,2025-06-18,4.0,3.0,2130.0,5345.0,23,1
569000.0,1111922802,555000.0,34.239807,-117.274198,92325,2025-06-12,4.0,3.0,2084.0,9000.0,26,1
2695000.0,1111922799,2695000.0,33.510136,-117.650596,92675,2025-06-09,5.0,4.0,3450.0,12000.0,1,1
